Gene A,Gene B,Phenotype
SPBC16C6.05,SPAC18B11.10,1
SPBC16C6.05,SPAC19G12.15C,0
SPBC16C6.05,SPAC1A6.03C,1
SPBC16C6.05,SPAC1F3.03,0
SPBC16C6.05,SPAC1F3.06C,0
SPBC16C6.05,SPAC1F5.03C,0
SPBC16C6.05,SPAC20G4.03C,1
SPBC16C6.05,SPAC212.08C,0
SPBC16C6.05,SPAC22E12.11C,0
SPBC16C6.05,SPAC22G7.06C,1
SPBC16C6.05,SPAC22G7.07C,0
SPBC16C6.05,SPAC23C11.04C,0
SPBC16C6.05,SPAC23D3.09,0
SPBC16C6.05,SPAC23G3.02C,0
SPBC16C6.05,SPAC23H3.05C,0
SPBC16C6.05,SPAC23H3.08C,0
SPBC16C6.05,SPAC24B11.05,0
SPBC16C6.05,SPAC24B11.12C,1
SPBC16C6.05,SPAC24C9.07C,0
SPBC16C6.05,SPAC25H1.09,1
SPBC16C6.05,SPAC26A3.14C,1
SPBC16C6.05,SPAC26F1.10C,1
SPBC16C6.05,SPAC26H5.03,0
SPBC16C6.05,SPAC29E6.07,0
SPBC16C6.05,SPAC31A2.15C,0
SPBC16C6.05,SPAC328.05,0
SPBC16C6.05,SPAC3A12.13C,1
SPBC16C6.05,SPAC3G6.01,0
SPBC16C6.05,SPAC3G9.03,1
SPBC16C6.05,SPAC3H5.08C,0
SPBC16C6.05,SPAC4A8.10,1
SPBC16C6.05,SPAC4D7.07C,1
SPBC16C6.05,SPAC4F8.15,1
SPBC16C6.05,SPAC4G8.06C,1
SPBC16C6.05,SPAC4G9.19,1
SPBC16C6.05,SPAC4H3.02C,0
SPBC16C6.05,SPAC57A7.13,0
SPBC16C6.05,SPAC5D6.04,1
SPBC16C6.05,SPAC637.07,0
SPBC16C6.05,SPAC664.04C,1
SPBC16C6.05,SPAC688.13,0
SPBC16C6.05,SPAC694.04C,1
SPBC16C6.05,SPAC6B12.06C,1
SPBC16C6.05,SPAC6B12.09,0
SPBC16C6.05,SPAC750.08C,0
SPBC16C6.05,SPAC7D4.04,0
SPBC16C6.05,SPAC824.09C,0
SPBC16C6.05,SPAC869.06C,0
SPBC16C6.05,SPAC9.02C,1
SPBC16C6.05,SPAC9E9.09C,0
SPBC16C6.05,SPAP27G11.11C,0
SPBC16C6.05,SPAPB1E7.11C,0
SPBC16C6.05,SPAPB24D3.04C,0
SPBC16C6.05,SPAPB2C8.01,0
SPBC16C6.05,SPBC1105.09,0
SPBC16C6.05,SPBC11B10.05C,0
SPBC16C6.05,SPBC11C11.10,0
SPBC16C6.05,SPBC1271.05C,1
SPBC16C6.05,SPBC13E7.03C,1
SPBC16C6.05,SPBC13G1.04C,0
SPBC16C6.05,SPBC13G1.08C,0
SPBC16C6.05,SPBC15C4.05,0
SPBC16C6.05,SPBC1685.02C,0
SPBC16C6.05,SPBC16H5.11C,0
SPBC16C6.05,SPBC16H5.12C,1
SPBC16C6.05,SPBC1703.04,0
SPBC16C6.05,SPBC1709.09,1
SPBC16C6.05,SPBC1734.12C,0
SPBC16C6.05,SPBC1734.15,0
SPBC16C6.05,SPBC1773.01,0
SPBC16C6.05,SPBC1773.17C,0
SPBC16C6.05,SPBC18H10.11C,1
SPBC16C6.05,SPBC19C2.04C,1
SPBC16C6.05,SPBC1D7.03,1
SPBC16C6.05,SPBC21C3.02C,0
SPBC16C6.05,SPBC21D10.10,0
SPBC16C6.05,SPBC25B2.06C,0
SPBC16C6.05,SPBC28E12.04,0
SPBC16C6.05,SPBC2D10.03C,0
SPBC16C6.05,SPBC2F12.15C,0
SPBC16C6.05,SPBC2G2.06C,0
SPBC16C6.05,SPBC2G2.13C,0
SPBC16C6.05,SPBC2G5.06C,1
SPBC16C6.05,SPBC30B4.06C,0
SPBC16C6.05,SPBC30B4.08,1
SPBC16C6.05,SPBC30D10.16,0
SPBC16C6.05,SPBC31A8.01C,1
SPBC16C6.05,SPBC31F10.12,1
SPBC16C6.05,SPBC32F12.03C,0
SPBC16C6.05,SPBC32F12.12C,1
SPBC16C6.05,SPBC32H8.07,1
SPBC16C6.05,SPBC337.03,0
SPBC16C6.05,SPBC354.03,0
SPBC16C6.05,SPBC354.12,0
SPBC16C6.05,SPBC3H7.06C,1
SPBC16C6.05,SPBC3H7.12,0
SPBC16C6.05,SPBC4F6.04,0
SPBC16C6.05,SPBC4F6.10,1
SPBC16C6.05,SPBC685.04C,0
SPBC16C6.05,SPBC83.02C,1
SPBC16C6.05,SPBC8D2.17,0
SPBC16C6.05,SPBC947.01,0
SPBC16C6.05,SPBP19A11.02C,0
SPBC16C6.05,SPBP8B7.09C,0
SPBC16C6.05,SPBP8B7.10C,0
SPBC16C6.05,SPBP8B7.30C,0
SPBC16C6.05,SPBPB10D8.01,0
SPBC16C6.05,SPCC126.04C,0
SPBC16C6.05,SPCC126.09,0
SPBC16C6.05,SPCC1322.06,0
SPBC16C6.05,SPCC1450.05C,0
SPBC16C6.05,SPCC162.06C,1
SPBC16C6.05,SPCC162.08C,0
SPBC16C6.05,SPCC1672.04C,0
SPBC16C6.05,SPCC1682.15,1
SPBC16C6.05,SPCC188.07,0
SPBC16C6.05,SPCC188.09C,1
SPBC16C6.05,SPCC24B10.09,0
SPBC16C6.05,SPCC24B10.12,1
SPBC16C6.05,SPCC285.17,1
SPBC16C6.05,SPCC306.11,1
SPBC16C6.05,SPCC330.03C,0
SPBC16C6.05,SPCC417.12,1
SPBC16C6.05,SPCC548.05C,1
SPBC16C6.05,SPCC550.07,1
SPBC16C6.05,SPCC550.11,1
SPBC16C6.05,SPCC613.01,1
SPBC16C6.05,SPCC622.15C,1
SPBC16C6.05,SPCC70.03C,1
SPBC16C6.05,SPCC70.08C,0
SPBC16C6.05,SPCC970.07C,0
SPBC16C6.05,SPCPB1C11.01,1
SPBC16D10.07C,SPAC11E3.08C,0
SPBC16D10.07C,SPAC13G6.10C,1
SPBC16D10.07C,SPAC144.05,0
SPBC16D10.07C,SPAC1687.15,0
SPBC16D10.07C,SPAC16A10.05C,1
SPBC16D10.07C,SPAC16C9.05,0
SPBC16D10.07C,SPAC1782.08C,0
SPBC16D10.07C,SPAC17H9.04C,1
SPBC16D10.07C,SPAC18G6.02C,0
SPBC16D10.07C,SPAC1952.05,0
SPBC16D10.07C,SPAC1952.06C,1
SPBC16D10.07C,SPAC20H4.07,1
SPBC16D10.07C,SPAC20H4.09,1
SPBC16D10.07C,SPAC20H4.10,1
SPBC16D10.07C,SPAC22E12.11C,1
SPBC16D10.07C,SPAC23D3.09,1
SPBC16D10.07C,SPAC26F1.10C,0
SPBC16D10.07C,SPAC2C4.09,1
SPBC16D10.07C,SPAC2H10.01,1
SPBC16D10.07C,SPAC3G9.07C,1
SPBC16D10.07C,SPAC4C5.02C,1
SPBC16D10.07C,SPAC4G8.06C,0
SPBC16D10.07C,SPAC4H3.02C,0
SPBC16D10.07C,SPAC5H10.06C,1
SPBC16D10.07C,SPAC9.12C,1
SPBC16D10.07C,SPBC1198.11C,1
SPBC16D10.07C,SPBC13E7.03C,1
SPBC16D10.07C,SPBC15D4.07C,0
SPBC16D10.07C,SPBC16E9.12C,0
SPBC16D10.07C,SPBC1861.03,0
SPBC16D10.07C,SPBC18H10.04C,0
SPBC16D10.07C,SPBC1D7.03,1
SPBC16D10.07C,SPBC27.04,1
SPBC16D10.07C,SPBC28E12.04,1
SPBC16D10.07C,SPBC29A10.01,1
SPBC16D10.07C,SPBC2D10.06,0
SPBC16D10.07C,SPBC2D10.15C,0
SPBC16D10.07C,SPBC32H8.06,1
SPBC16D10.07C,SPBC32H8.07,1
SPBC16D10.07C,SPBC336.13C,1
SPBC16D10.07C,SPBC337.03,1
SPBC16D10.07C,SPBC337.09,1
SPBC16D10.07C,SPBC342.01C,0
SPBC16D10.07C,SPBC3H7.13,1
SPBC16D10.07C,SPBC4F6.10,1
SPBC16D10.07C,SPBC543.05C,0
SPBC16D10.07C,SPBC8D2.03C,1
SPBC16D10.07C,SPCC1020.06C,1
SPBC16D10.07C,SPCC11E10.08,0
SPBC16D10.07C,SPCC1259.03,0
SPBC16D10.07C,SPCC1322.06,1
SPBC16D10.07C,SPCC285.14,1
SPBC16D10.07C,SPCC338.08,0
SPBC16D10.07C,SPCC622.15C,1
SPBC16D10.07C,SPCC74.06,1
SPBC16E9.11C,SPAC1006.06,1
SPBC16E9.11C,SPAC1071.03C,0
SPBC16E9.11C,SPAC1142.03C,1
SPBC16E9.11C,SPAC11D3.16C,1
SPBC16E9.11C,SPAC12B10.03,1
SPBC16E9.11C,SPAC12B10.07,0
SPBC16E9.11C,SPAC139.06,0
SPBC16E9.11C,SPAC13G6.10C,1
SPBC16E9.11C,SPAC140.03,1
SPBC16E9.11C,SPAC16A10.05C,0
SPBC16E9.11C,SPAC17A5.02C,0
SPBC16E9.11C,SPAC17A5.16,1
SPBC16E9.11C,SPAC17C9.07,0
SPBC16E9.11C,SPAC17G6.06,0
SPBC16E9.11C,SPAC17H9.12C,1
SPBC16E9.11C,SPAC17H9.13C,0
SPBC16E9.11C,SPAC1805.16C,1
SPBC16E9.11C,SPAC18B11.03C,0
SPBC16E9.11C,SPAC1952.02,0
SPBC16E9.11C,SPAC1952.05,0
SPBC16E9.11C,SPAC1952.06C,1
SPBC16E9.11C,SPAC1952.07,0
SPBC16E9.11C,SPAC19A8.02,1
SPBC16E9.11C,SPAC19A8.04,1
SPBC16E9.11C,SPAC19B12.08,0
SPBC16E9.11C,SPAC19D5.07,1
SPBC16E9.11C,SPAC19E9.02,1
SPBC16E9.11C,SPAC19G12.15C,1
SPBC16E9.11C,SPAC19G12.16C,1
SPBC16E9.11C,SPAC1A6.07,1
SPBC16E9.11C,SPAC1B3.08,0
SPBC16E9.11C,SPAC1F3.07C,0
SPBC16E9.11C,SPAC20G4.02C,1
SPBC16E9.11C,SPAC20H4.07,0
SPBC16E9.11C,SPAC212.04C,0
SPBC16E9.11C,SPAC222.07C,1
SPBC16E9.11C,SPAC227.04,0
SPBC16E9.11C,SPAC227.14,1
SPBC16E9.11C,SPAC227.18,0
SPBC16E9.11C,SPAC22A12.16,1
SPBC16E9.11C,SPAC22G7.08,1
SPBC16E9.11C,SPAC23A1.03,0
SPBC16E9.11C,SPAC23A1.06C,1
SPBC16E9.11C,SPAC23A1.09,1
SPBC16E9.11C,SPAC23D3.09,0
SPBC16E9.11C,SPAC23D3.11,1
SPBC16E9.11C,SPAC23G3.03,1
SPBC16E9.11C,SPAC23G3.07C,1
SPBC16E9.11C,SPAC24B11.05,1
SPBC16E9.11C,SPAC24B11.10C,1
SPBC16E9.11C,SPAC25G10.03,1
SPBC16E9.11C,SPAC26F1.10C,1
SPBC16E9.11C,SPAC27E2.07,0
SPBC16E9.11C,SPAC29B12.04,1
SPBC16E9.11C,SPAC2E1P5.03,0
SPBC16E9.11C,SPAC2F3.11,1
SPBC16E9.11C,SPAC2F7.03C,0
SPBC16E9.11C,SPAC2F7.08C,1
SPBC16E9.11C,SPAC30D11.11,1
SPBC16E9.11C,SPAC328.05,1
SPBC16E9.11C,SPAC3A12.13C,0
SPBC16E9.11C,SPAC3C7.03C,0
SPBC16E9.11C,SPAC3H8.09C,1
SPBC16E9.11C,SPAC4F8.15,0
SPBC16E9.11C,SPAC4G8.10,1
SPBC16E9.11C,SPAC4G8.11C,0
SPBC16E9.11C,SPAC4G9.10,0
SPBC16E9.11C,SPAC4G9.20C,0
SPBC16E9.11C,SPAC5H10.04,0
SPBC16E9.11C,SPAC5H10.06C,0
SPBC16E9.11C,SPAC630.10,0
SPBC16E9.11C,SPAC631.02,1
SPBC16E9.11C,SPAC644.11C,0
SPBC16E9.11C,SPAC6B12.06C,1
SPBC16E9.11C,SPAC6F12.03C,0
SPBC16E9.11C,SPAC6F6.01,1
SPBC16E9.11C,SPAC6G10.06,0
SPBC16E9.11C,SPAC6G9.09C,0
SPBC16E9.11C,SPAC6G9.15C,1
SPBC16E9.11C,SPAC750.01,0
SPBC16E9.11C,SPAC767.01C,1
SPBC16E9.11C,SPAC7D4.12C,0
SPBC16E9.11C,SPAC823.14,1
SPBC16E9.11C,SPAC9.12C,0
SPBC16E9.11C,SPAC9.13C,1
SPBC16E9.11C,SPAC926.02,0
SPBC16E9.11C,SPAC926.06C,1
SPBC16E9.11C,SPAC977.02,1
SPBC16E9.11C,SPAC9E9.03,1
SPBC16E9.11C,SPAC9G1.02,0
SPBC16E9.11C,SPAP32A8.02,0
SPBC16E9.11C,SPAP32A8.03C,0
SPBC16E9.11C,SPAPB1E7.11C,0
SPBC16E9.11C,SPAPB2B4.02,1
SPBC16E9.11C,SPBC1105.02C,0
SPBC16E9.11C,SPBC1105.11C,0
SPBC16E9.11C,SPBC1198.01,0
SPBC16E9.11C,SPBC1198.08,1
SPBC16E9.11C,SPBC1271.14,0
SPBC16E9.11C,SPBC1539.08,0
SPBC16E9.11C,SPBC1683.10C,1
SPBC16E9.11C,SPBC1685.14C,1
SPBC16E9.11C,SPBC16A3.18,0
SPBC16E9.11C,SPBC16G5.02C,1
SPBC16E9.11C,SPBC16H5.12C,0
SPBC16E9.11C,SPBC1709.09,0
SPBC16E9.11C,SPBC1773.06C,1
SPBC16E9.11C,SPBC1773.17C,1
SPBC16E9.11C,SPBC1778.05C,1
SPBC16E9.11C,SPBC1921.03C,0
SPBC16E9.11C,SPBC215.11C,0
SPBC16E9.11C,SPBC216.04C,0
SPBC16E9.11C,SPBC21C3.02C,0
SPBC16E9.11C,SPBC21C3.06,1
SPBC16E9.11C,SPBC21D10.10,1
SPBC16E9.11C,SPBC27.04,0
SPBC16E9.11C,SPBC27.06C,0
SPBC16E9.11C,SPBC29A10.05,0
SPBC16E9.11C,SPBC29A10.06C,0
SPBC16E9.11C,SPBC2D10.14C,0
SPBC16E9.11C,SPBC2G2.13C,1
SPBC16E9.11C,SPBC2G5.02C,0
SPBC16E9.11C,SPBC30D10.03C,0
SPBC16E9.11C,SPBC31F10.08,0
SPBC16E9.11C,SPBC32H8.02C,0
SPBC16E9.11C,SPBC32H8.07,0
SPBC16E9.11C,SPBC337.03,1
SPBC16E9.11C,SPBC337.04,1
SPBC16E9.11C,SPBC337.09,1
SPBC16E9.11C,SPBC365.16,0
SPBC16E9.11C,SPBC428.02C,1
SPBC16E9.11C,SPBC543.05C,0
SPBC16E9.11C,SPBC543.10,0
SPBC16E9.11C,SPBC56F2.08C,0
SPBC16E9.11C,SPBC577.06C,0
SPBC16E9.11C,SPBC577.12,0
SPBC16E9.11C,SPBC577.13,0
SPBC16E9.11C,SPBC646.08C,0
SPBC16E9.11C,SPBC646.13,1
SPBC16E9.11C,SPBC691.05C,0
SPBC16E9.11C,SPBC725.09C,1
SPBC16E9.11C,SPBC725.14,0
SPBC16E9.11C,SPBC776.14,1
SPBC16E9.11C,SPBC800.07C,0
SPBC16E9.11C,SPBC83.16C,0
SPBC16E9.11C,SPBC839.06,1
SPBC16E9.11C,SPBC8D2.17,0
SPBC16E9.11C,SPBP35G2.07,1
SPBC16E9.11C,SPBPB10D8.03,0
SPBC16E9.11C,SPCC1183.04C,1
SPBC16E9.11C,SPCC1223.03C,1
SPBC16E9.11C,SPCC126.04C,0
SPBC16E9.11C,SPCC126.06,1
SPBC16E9.11C,SPCC126.11C,1
SPBC16E9.11C,SPCC132.03,0
SPBC16E9.11C,SPCC162.02C,1
SPBC16E9.11C,SPCC162.10,1
SPBC16E9.11C,SPCC162.12,0
SPBC16E9.11C,SPCC1672.04C,1
SPBC16E9.11C,SPCC1739.10,1
SPBC16E9.11C,SPCC1739.15,1
SPBC16E9.11C,SPCC1840.09,0
SPBC16E9.11C,SPCC188.09C,0
SPBC16E9.11C,SPCC24B10.12,0
SPBC16E9.11C,SPCC285.04,0
SPBC16E9.11C,SPCC285.14,0
SPBC16E9.11C,SPCC320.14,0
SPBC16E9.11C,SPCC338.08,0
SPBC16E9.11C,SPCC417.04,0
SPBC16E9.11C,SPCC417.07C,1
SPBC16E9.11C,SPCC4B3.03C,1
SPBC16E9.11C,SPCC4B3.05C,1
SPBC16E9.11C,SPCC4E9.01C,0
SPBC16E9.11C,SPCC550.07,0
SPBC16E9.11C,SPCC550.12,0
SPBC16E9.11C,SPCC584.01C,0
SPBC16E9.11C,SPCC584.11C,0
SPBC16E9.11C,SPCC622.15C,1
SPBC16E9.11C,SPCC63.06,0
SPBC16E9.11C,SPCC63.13,1
SPBC16E9.11C,SPCC70.03C,1
SPBC16E9.11C,SPCC736.13,0
SPBC16E9.11C,SPCC830.10,1
SPBC16E9.11C,SPCPB16A4.06C,1
SPBC16E9.11C,SPCPB1C11.01,1
SPBC16E9.12C,SPAC1002.07C,0
SPBC16E9.12C,SPAC1002.17C,1
SPBC16E9.12C,SPAC1071.03C,0
SPBC16E9.12C,SPAC10F6.13C,0
SPBC16E9.12C,SPAC10F6.15,1
SPBC16E9.12C,SPAC1142.01,1
SPBC16E9.12C,SPAC11E3.01C,0
SPBC16E9.12C,SPAC11E3.13C,1
SPBC16E9.12C,SPAC11G7.02,0
SPBC16E9.12C,SPAC11H11.01,0
SPBC16E9.12C,SPAC1296.01C,0
SPBC16E9.12C,SPAC1296.03C,1
SPBC16E9.12C,SPAC12B10.10,0
SPBC16E9.12C,SPAC139.04C,1
SPBC16E9.12C,SPAC139.06,1
SPBC16E9.12C,SPAC13A11.04C,1
SPBC16E9.12C,SPAC13G6.02C,0
SPBC16E9.12C,SPAC13G7.13C,1
SPBC16E9.12C,SPAC140.03,0
SPBC16E9.12C,SPAC144.05,1
SPBC16E9.12C,SPAC14C4.09,1
SPBC16E9.12C,SPAC14C4.13,0
SPBC16E9.12C,SPAC15F9.02,0
SPBC16E9.12C,SPAC1639.02C,0
SPBC16E9.12C,SPAC167.01,1
SPBC16E9.12C,SPAC167.04,0
SPBC16E9.12C,SPAC1687.05,0
SPBC16E9.12C,SPAC1687.06C,0
SPBC16E9.12C,SPAC16A10.05C,1
SPBC16E9.12C,SPAC16C9.05,0
SPBC16E9.12C,SPAC1705.02,0
SPBC16E9.12C,SPAC1782.09C,0
SPBC16E9.12C,SPAC17A5.02C,0
SPBC16E9.12C,SPAC17C9.07,0
SPBC16E9.12C,SPAC17G6.05C,0
SPBC16E9.12C,SPAC17G6.06,0
SPBC16E9.12C,SPAC17G6.13,0
SPBC16E9.12C,SPAC17H9.01,1
SPBC16E9.12C,SPAC17H9.04C,0
SPBC16E9.12C,SPAC17H9.06C,1
SPBC16E9.12C,SPAC17H9.08,0
SPBC16E9.12C,SPAC17H9.10C,0
SPBC16E9.12C,SPAC17H9.13C,0
SPBC16E9.12C,SPAC1805.04,0
SPBC16E9.12C,SPAC1834.03C,0
SPBC16E9.12C,SPAC186.04C,0
SPBC16E9.12C,SPAC186.08C,1
SPBC16E9.12C,SPAC18B11.10,1
SPBC16E9.12C,SPAC18G6.02C,1
SPBC16E9.12C,SPAC18G6.05C,0
SPBC16E9.12C,SPAC18G6.12C,1
SPBC16E9.12C,SPAC18G6.15,1
SPBC16E9.12C,SPAC1952.02,1
SPBC16E9.12C,SPAC1952.03,0
SPBC16E9.12C,SPAC1952.05,1
SPBC16E9.12C,SPAC1952.06C,0
SPBC16E9.12C,SPAC1952.10C,0
SPBC16E9.12C,SPAC1952.11C,0
SPBC16E9.12C,SPAC19E9.02,1
SPBC16E9.12C,SPAC19G12.03,0
SPBC16E9.12C,SPAC1A6.03C,0
SPBC16E9.12C,SPAC1B3.05,0
SPBC16E9.12C,SPAC1B3.06C,0
SPBC16E9.12C,SPAC1B3.10C,1
SPBC16E9.12C,SPAC1B3.16C,0
SPBC16E9.12C,SPAC1D4.09C,0
SPBC16E9.12C,SPAC1F12.04C,0
SPBC16E9.12C,SPAC1F3.03,0
SPBC16E9.12C,SPAC1F3.07C,0
SPBC16E9.12C,SPAC1F5.03C,0
SPBC16E9.12C,SPAC20G4.02C,0
SPBC16E9.12C,SPAC20G8.04C,0
SPBC16E9.12C,SPAC20H4.10,0
SPBC16E9.12C,SPAC212.06C,0
SPBC16E9.12C,SPAC222.05C,1
SPBC16E9.12C,SPAC222.07C,1
SPBC16E9.12C,SPAC227.05,0
SPBC16E9.12C,SPAC227.10,1
SPBC16E9.12C,SPAC227.18,0
SPBC16E9.12C,SPAC22A12.17C,0
SPBC16E9.12C,SPAC22E12.11C,0
SPBC16E9.12C,SPAC22G7.06C,0
SPBC16E9.12C,SPAC22H10.03C,0
SPBC16E9.12C,SPAC23A1.03,0
SPBC16E9.12C,SPAC23A1.09,0
SPBC16E9.12C,SPAC23C11.02C,0
SPBC16E9.12C,SPAC23C11.04C,0
SPBC16E9.12C,SPAC23D3.09,0
SPBC16E9.12C,SPAC23G3.04,1
SPBC16E9.12C,SPAC23G3.10C,0
SPBC16E9.12C,SPAC23H3.08C,0
SPBC16E9.12C,SPAC24B11.08C,1
SPBC16E9.12C,SPAC25B8.08,1
SPBC16E9.12C,SPAC25H1.06,0
SPBC16E9.12C,SPAC26F1.08C,0
SPBC16E9.12C,SPAC26F1.10C,0
SPBC16E9.12C,SPAC26H5.05,0
SPBC16E9.12C,SPAC26H5.09C,0
SPBC16E9.12C,SPAC27D7.11C,1
SPBC16E9.12C,SPAC29B12.04,0
SPBC16E9.12C,SPAC29B12.10C,0
SPBC16E9.12C,SPAC29B12.12,1
SPBC16E9.12C,SPAC2C4.09,0
SPBC16E9.12C,SPAC2E12.03C,1
SPBC16E9.12C,SPAC2E1P5.03,1
SPBC16E9.12C,SPAC2F3.07C,0
SPBC16E9.12C,SPAC2F3.11,0
SPBC16E9.12C,SPAC2F7.03C,0
SPBC16E9.12C,SPAC2F7.08C,0
SPBC16E9.12C,SPAC2G11.13,0
SPBC16E9.12C,SPAC30D11.01C,0
SPBC16E9.12C,SPAC31A2.09C,0
SPBC16E9.12C,SPAC31A2.13C,0
SPBC16E9.12C,SPAC31A2.15C,0
SPBC16E9.12C,SPAC31G5.15,1
SPBC16E9.12C,SPAC328.03,0
SPBC16E9.12C,SPAC328.05,1
SPBC16E9.12C,SPAC343.11C,0
SPBC16E9.12C,SPAC3A12.13C,0
SPBC16E9.12C,SPAC3C7.03C,1
SPBC16E9.12C,SPAC3C7.14C,1
SPBC16E9.12C,SPAC3F10.05C,0
SPBC16E9.12C,SPAC3F10.09,0
SPBC16E9.12C,SPAC3F10.15C,0
SPBC16E9.12C,SPAC3G6.01,1
SPBC16E9.12C,SPAC3G6.06C,0
SPBC16E9.12C,SPAC3G9.03,0
SPBC16E9.12C,SPAC3G9.07C,0
SPBC16E9.12C,SPAC3H8.02,0
SPBC16E9.12C,SPAC3H8.09C,1
SPBC16E9.12C,SPAC4C5.01,1
SPBC16E9.12C,SPAC4C5.03,0
SPBC16E9.12C,SPAC4D7.05,1
SPBC16E9.12C,SPAC4D7.07C,1
SPBC16E9.12C,SPAC4F8.08,0
SPBC16E9.12C,SPAC4F8.11,1
SPBC16E9.12C,SPAC4F8.15,0
SPBC16E9.12C,SPAC4G8.10,1
SPBC16E9.12C,SPAC4G9.10,0
SPBC16E9.12C,SPAC4G9.20C,0
SPBC16E9.12C,SPAC4H3.03C,1
SPBC16E9.12C,SPAC57A10.10C,0
SPBC16E9.12C,SPAC5D6.09C,0
SPBC16E9.12C,SPAC631.02,0
SPBC16E9.12C,SPAC644.09,1
SPBC16E9.12C,SPAC664.01C,1
SPBC16E9.12C,SPAC664.02C,0
SPBC16E9.12C,SPAC664.04C,0
SPBC16E9.12C,SPAC688.10,0
SPBC16E9.12C,SPAC688.14,1
SPBC16E9.12C,SPAC694.04C,0
SPBC16E9.12C,SPAC6B12.09,0
SPBC16E9.12C,SPAC6C3.04,1
SPBC16E9.12C,SPAC6F6.01,1
SPBC16E9.12C,SPAC6F6.11C,1
SPBC16E9.12C,SPAC6G10.08,0
SPBC16E9.12C,SPAC6G10.10C,0
SPBC16E9.12C,SPAC6G9.09C,0
SPBC16E9.12C,SPAC6G9.15C,1
SPBC16E9.12C,SPAC823.14,1
SPBC16E9.12C,SPAC824.08,1
SPBC16E9.12C,SPAC824.09C,0
SPBC16E9.12C,SPAC869.08,0
SPBC16E9.12C,SPAC8C9.16C,0
SPBC16E9.12C,SPAC8E11.06,0
SPBC16E9.12C,SPAC8F11.02C,0
SPBC16E9.12C,SPAC9.08C,0
SPBC16E9.12C,SPAC9.13C,0
SPBC16E9.12C,SPAC977.02,1
SPBC16E9.12C,SPAC9E9.05,1
SPBC16E9.12C,SPAC9E9.11,0
SPBC16E9.12C,SPAC9E9.17C,1
SPBC16E9.12C,SPAC9G1.02,0
SPBC16E9.12C,SPAC9G1.03C,1
SPBC16E9.12C,SPAC9G1.04,1
SPBC16E9.12C,SPAP8A3.13C,1
SPBC16E9.12C,SPAPB1E7.11C,0
SPBC16E9.12C,SPAPB24D3.04C,1
SPBC16E9.12C,SPAPB8E5.05,1
SPBC16E9.12C,SPAPJ695.01C,1
SPBC16E9.12C,SPAPYUG7.06,1
SPBC16E9.12C,SPBC106.04,0
SPBC16E9.12C,SPBC106.20,0
SPBC16E9.12C,SPBC1105.02C,0
SPBC16E9.12C,SPBC1105.09,0
SPBC16E9.12C,SPBC115.03,0
SPBC16E9.12C,SPBC1198.01,1
SPBC16E9.12C,SPBC1198.11C,0
SPBC16E9.12C,SPBC1271.14,0
SPBC16E9.12C,SPBC1289.06C,0
SPBC16E9.12C,SPBC1289.16C,1
SPBC16E9.12C,SPBC12C2.02C,0
SPBC16E9.12C,SPBC13E7.03C,1
SPBC16E9.12C,SPBC13G1.08C,0
SPBC16E9.12C,SPBC15D4.05,0
SPBC16E9.12C,SPBC15D4.07C,0
SPBC16E9.12C,SPBC1604.16C,1
SPBC16E9.12C,SPBC1604.20C,1
SPBC16E9.12C,SPBC1683.06C,0
SPBC16E9.12C,SPBC1683.10C,1
SPBC16E9.12C,SPBC16A3.01,0
SPBC16E9.12C,SPBC16A3.18,0
SPBC16E9.12C,SPBC16C6.03C,0
SPBC16E9.12C,SPBC16C6.04,1
SPBC16E9.12C,SPBC16D10.07C,0
SPBC16E9.12C,SPBC16G5.02C,1
SPBC16E9.12C,SPBC16G5.14C,0
SPBC16E9.12C,SPBC16H5.11C,0
SPBC16E9.12C,SPBC1703.04,0
SPBC16E9.12C,SPBC1709.04C,0
SPBC16E9.12C,SPBC1709.13C,1
SPBC16E9.12C,SPBC1734.12C,1
SPBC16E9.12C,SPBC1734.15,0
SPBC16E9.12C,SPBC1773.04,0
SPBC16E9.12C,SPBC1773.16C,1
SPBC16E9.12C,SPBC17D1.02,0
SPBC16E9.12C,SPBC1921.03C,0
SPBC16E9.12C,SPBC19C7.10,1
SPBC16E9.12C,SPBC215.02,0
SPBC16E9.12C,SPBC215.03C,1
SPBC16E9.12C,SPBC215.05,0
SPBC16E9.12C,SPBC215.07C,1
SPBC16E9.12C,SPBC215.11C,0
SPBC16E9.12C,SPBC216.04C,1
SPBC16E9.12C,SPBC21C3.02C,0
SPBC16E9.12C,SPBC21D10.10,0
SPBC16E9.12C,SPBC25B2.08,1
SPBC16E9.12C,SPBC27.06C,0
SPBC16E9.12C,SPBC29A10.06C,0
SPBC16E9.12C,SPBC29A10.07,0
SPBC16E9.12C,SPBC29B5.02C,1
SPBC16E9.12C,SPBC2D10.03C,0
SPBC16E9.12C,SPBC2D10.04,0
SPBC16E9.12C,SPBC2D10.14C,1
SPBC16E9.12C,SPBC30B4.08,0
SPBC16E9.12C,SPBC317.01,0
SPBC16E9.12C,SPBC31F10.08,0
SPBC16E9.12C,SPBC32F12.03C,1
SPBC16E9.12C,SPBC32F12.12C,1
SPBC16E9.12C,SPBC32H8.07,0
SPBC16E9.12C,SPBC32H8.11,0
SPBC16E9.12C,SPBC336.14C,0
SPBC16E9.12C,SPBC337.03,0
SPBC16E9.12C,SPBC337.09,0
